theta1,theta2,w1,w2,Tm1,Tm2,N,time
-5.300201613219264,-5.359274960237166,313.93608204893434,313.9362636776553,2.009830762860066,1.3305484166104977,0.2649476082015173,31.71171171171171
-5.3136051248629865,-5.3726675701157784,313.93608770288824,313.9362693334132,2.010043807544913,1.3306547528677135,0.26561767476605225,31.77177177177177
-5.327008259340826,-5.386059803084714,313.93609336653,313.9362749986332,2.010256845506113,1.3307610854569463,0.26628772247485505,31.83183183183183
-5.340411017827838,-5.399451660315732,313.93609903946833,313.936280672928,2.0104698767902245,1.3308674144141217,0.2669577513866456,31.89189189189189
-5.35381340149908,-5.412843142980593,313.9361047213124,313.93628635591017,2.0106829014438072,1.3309737397751662,0.26762776156014384,31.95195195195195
-5.3672154115296085,-5.426234252251056,313.93611041167094,313.93629204719247,2.0108959195134206,1.331080061576006,0.2682977530540695,32.012012012012015
-5.380617049094479,-5.439624989298877,313.936116110153,313.9362977463875,2.0111089310456247,1.3311863798525663,0.2689677259271424,32.072072072072075
-5.394018315368747,-5.453015355295818,313.9361218163674,313.936303453108,2.0113219360869787,1.3312926946407737,0.2696376802380825,32.132132132132135
-5.40741921152747,-5.466405351413638,313.93612752992317,313.9363091669666,2.0115349346840423,1.3313990059765544,0.2703076160456095,32.192192192192195
-5.420819738745705,-5.479794978824095,313.9361332504291,313.936314887576,2.0117479268833756,1.331505313895834,0.2709775334084433,32.252252252252255
-5.434219898198507,-5.493184238698948,313.9361389774942,313.93632061454883,2.011960912731537,1.3316116184345388,0.27164743238530387,32.312312312312315
-5.4476196910609325,-5.506573132209957,313.9361447107273,313.93632634749775,2.0121738922750874,1.3317179196285946,0.2723173130349109,32.372372372372375
-5.461019118508038,-5.519961660528881,313.93615044973745,313.9363320860355,2.0123868655605857,1.3318242175139277,0.2729871754159843,32.432432432432435
-5.474418181714881,-5.533349824827479,313.93615619413345,313.9363378297747,2.0125998326345913,1.3319305121264637,0.27365701958724387,32.492492492492495
-5.487816881856515,-5.546737626277508,313.93616194352427,313.936343578328,2.012812793543664,1.3320368035021293,0.27432684560740944,32.552552552552555
-5.501215220108,-5.560125066050731,313.9361676975188,313.9363493313081,2.0130257483343637,1.33214309167685,0.2749966535352009,32.612612612612615
-5.5146131976443895,-5.5735121453189045,313.936173455726,313.9363550883277,2.0132386970532496,1.3322493766865517,0.27566644342933816,32.672672672672675
-5.52801081564074,-5.586898865253787,313.9361792177547,313.9363608489994,2.013451639746881,1.332355658567161,0.2763362153485409,32.732732732732735
-5.541408075272109,-5.60028522702714,313.936184983214,313.9363666129359,2.0136645764618186,1.3324619373546036,0.27700596935152916,32.792792792792795
-5.554804977713553,-5.613671231810721,313.9361907517127,313.9363723797499,2.013877507244621,1.3325682130848056,0.2776757054970226,32.852852852852855
-5.568201524140127,-5.627056880776289,313.93619652285963,313.936378149054,2.0140904321418476,1.3326744857936927,0.2783454238437411,32.912912912912915
-5.581597715726888,-5.640442175095604,313.93620229626384,313.93638392046097,2.0143033512000588,1.3327807555171916,0.2790151244504046,32.972972972972975
-5.594993553648893,-5.653827115940423,313.93620807153417,313.9363896935834,2.0145162644658137,1.3328870222912277,0.2796848073757329,33.033033033033036
-5.608389039081196,-5.667211704482508,313.93621384827964,313.936395468034,2.014729171985672,1.3329932861517273,0.2803544726784458,33.093093093093096
-5.621784173198856,-5.680595941893617,313.93621962610905,313.9364012434254,2.014942073806193,1.3330995471346163,0.2810241204172632,33.153153153153156
-5.635178957176928,-5.6939798293455075,313.93622540463144,313.9364070193703,2.015154969973937,1.3332058052758209,0.2816937506509049,33.213213213213216
-5.648573392190468,-5.70736336800994,313.9362311834556,313.9364127954814,2.015367860535463,1.3333120606112672,0.28236336343809076,33.273273273273276
-5.6619674794145345,-5.720746559058674,313.93623696219055,313.93641857137123,2.0155807455373305,1.3334183131768809,0.28303295883754065,33.333333333333336
-5.675361220024181,-5.734129403663467,313.9362427404451,313.93642434665264,2.0157936250260993,1.3335245630085881,0.28370253690797437,33.393393393393396
-5.6887546151944655,-5.747511902996081,313.9362485178283,313.9364301209382,2.0160064990483293,1.333630810142315,0.2843720977081118,33.453453453453456
-5.702147666100443,-5.7608940582282715,313.936254293949,313.9364358938406,2.0162193676505793,1.333737054613988,0.2850416412966727,33.513513513513516
-5.715540373917172,-5.774275870531799,313.9362600684161,313.93644166497256,2.0164322308794094,1.3338432964595321,0.28571116773237704,33.573573573573576
-5.728932739819706,-5.787657341078424,313.93626584083853,313.9364474339467,2.0166450887813796,1.3339495357148743,0.2863806770739446,33.633633633633636
-5.742324764983104,-5.801038471039904,313.93627161082526,313.9364532003756,2.0168579414030483,1.33405577241594,0.2870501693800952,33.693693693693696
-5.755716450582421,-5.814419261587998,313.93627737798516,313.9364589638721,2.0170707887909765,1.3341620065986555,0.2877196447095487,33.753753753753756
-5.769107797792713,-5.827799713894466,313.9362831419271,313.93646472404873,2.0172836309917224,1.3342682382989468,0.288389103121025,33.813813813813816
-5.782498807789036,-5.841179829131066,313.9362889022601,313.93647048051827,2.0174964680518466,1.33437446755274,0.2890585446732439,33.873873873873876
-5.795889481746449,-5.854559608469558,313.93629465859306,313.9364762328933,2.0177093000179083,1.334480694395961,0.2897279694249252,33.933933933933936
-5.809279820840005,-5.8679390530817015,313.93630041053484,313.93648198078654,2.017922126936467,1.334586918864536,0.2903973774347888,33.993993993993996
-5.822669826244762,-5.8813181641392545,313.9363061576944,313.93648772381067,2.0181349488540827,1.334693140994391,0.29106676876155446,34.054054054054056
-5.836059499135776,-5.894696942813976,313.9363118996806,313.9364934615783,2.0183477658173143,1.3347993608214517,0.29173614346394217,34.114114114114116
-5.849448840688103,-5.908075390277626,313.93631763610244,313.9364991937022,2.018560577872722,1.3349055783816444,0.2924055016006717,34.174174174174176
-5.8628378520768,-5.921453507701964,313.9363233665688,313.93650491979497,2.018773385066865,1.3350117937108952,0.29307484323046284,34.234234234234236
-5.876226534476923,-5.934831296258746,313.9363290906886,313.93651063946925,2.0189861874463033,1.3351180068451298,0.29374416841203554,34.294294294294296
-5.8896148890635285,-5.948208757119735,313.9363348080708,313.9365163523377,2.0191989850575958,1.3352242178202747,0.29441347720410954,34.354354354354356
-5.903002917011673,-5.961585891456688,313.93634051832424,313.9365220580131,2.019411777947303,1.3353304266722557,0.29508276966540475,34.414414414414416
